frame_index,color_timestamp_usec,depth_timestamp_usec,color_path,depth_path
213,7335188,7335200,color/frame_000213.jpg,depth/frame_000213.png
214,7368522,7368533,color/frame_000214.jpg,depth/frame_000214.png
215,7401855,7401866,color/frame_000215.jpg,depth/frame_000215.png
216,7435200,7435200,color/frame_000216.jpg,depth/frame_000216.png
217,7468533,7468488,color/frame_000217.jpg,depth/frame_000217.png
218,7501833,7501866,color/frame_000218.jpg,depth/frame_000218.png
219,7535166,7535200,color/frame_000219.jpg,depth/frame_000219.png
220,7568511,7568533,color/frame_000220.jpg,depth/frame_000220.png
221,7601844,7601866,color/frame_000221.jpg,depth/frame_000221.png
222,7635177,7635200,color/frame_000222.jpg,depth/frame_000222.png
223,7668522,7668522,color/frame_000223.jpg,depth/frame_000223.png
224,7701844,7701866,color/frame_000224.jpg,depth/frame_000224.png
225,7735177,7735188,color/frame_000225.jpg,depth/frame_000225.png
226,7768500,7768533,color/frame_000226.jpg,depth/frame_000226.png
227,7801844,7801866,color/frame_000227.jpg,depth/frame_000227.png
228,7835177,7835200,color/frame_000228.jpg,depth/frame_000228.png
229,7868522,7868522,color/frame_000229.jpg,depth/frame_000229.png
230,7901844,7901866,color/frame_000230.jpg,depth/frame_000230.png
231,7935177,7935177,color/frame_000231.jpg,depth/frame_000231.png
232,7968511,7968533,color/frame_000232.jpg,depth/frame_000232.png
233,8001844,8001844,color/frame_000233.jpg,depth/frame_000233.png
234,8035166,8035200,color/frame_000234.jpg,depth/frame_000234.png
235,8068500,8068522,color/frame_000235.jpg,depth/frame_000235.png
236,8101833,8101866,color/frame_000236.jpg,depth/frame_000236.png
237,8135166,8135200,color/frame_000237.jpg,depth/frame_000237.png
238,8168511,8168533,color/frame_000238.jpg,depth/frame_000238.png
239,8201844,8201844,color/frame_000239.jpg,depth/frame_000239.png
240,8235166,8235200,color/frame_000240.jpg,depth/frame_000240.png
241,8268500,8268522,color/frame_000241.jpg,depth/frame_000241.png
242,8301833,8301866,color/frame_000242.jpg,depth/frame_000242.png
243,8335177,8335188,color/frame_000243.jpg,depth/frame_000243.png
244,8368500,8368533,color/frame_000244.jpg,depth/frame_000244.png
245,8401833,8401855,color/frame_000245.jpg,depth/frame_000245.png
246,8435166,8435200,color/frame_000246.jpg,depth/frame_000246.png
247,8468500,8468533,color/frame_000247.jpg,depth/frame_000247.png
248,8501844,8501866,color/frame_000248.jpg,depth/frame_000248.png
249,8535177,8535188,color/frame_000249.jpg,depth/frame_000249.png
250,8568511,8568533,color/frame_000250.jpg,depth/frame_000250.png
251,8601844,8601855,color/frame_000251.jpg,depth/frame_000251.png
252,8635177,8635200,color/frame_000252.jpg,depth/frame_000252.png
253,8668511,8668511,color/frame_000253.jpg,depth/frame_000253.png
254,8701833,8701866,color/frame_000254.jpg,depth/frame_000254.png
255,8735166,8735188,color/frame_000255.jpg,depth/frame_000255.png
256,8768500,8768533,color/frame_000256.jpg,depth/frame_000256.png
257,8801833,8801855,color/frame_000257.jpg,depth/frame_000257.png
258,8835166,8835200,color/frame_000258.jpg,depth/frame_000258.png
259,8868511,8868533,color/frame_000259.jpg,depth/frame_000259.png
260,8901844,8901866,color/frame_000260.jpg,depth/frame_000260.png
261,8935177,8935177,color/frame_000261.jpg,depth/frame_000261.png
